,missing_files
2110,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_14_13.csv.gz
2111,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_14_14.csv.gz
2112,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_14_15.csv.gz
2113,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_14_16.csv.gz
2114,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_14_17.csv.gz
2115,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_14_18.csv.gz
2116,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_14_19.csv.gz
2117,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_14_20.csv.gz
2118,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_14_21.csv.gz
2119,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_14_22.csv.gz
2120,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_14_23.csv.gz
2121,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_00.csv.gz
2122,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_01.csv.gz
2123,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_02.csv.gz
2124,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_03.csv.gz
2125,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_04.csv.gz
2126,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_05.csv.gz
2127,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_06.csv.gz
2128,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_07.csv.gz
2129,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_08.csv.gz
2130,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_09.csv.gz
2131,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_10.csv.gz
2132,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_11.csv.gz
2133,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_12.csv.gz
2134,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_13.csv.gz
2135,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_14.csv.gz
2136,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_15.csv.gz
2137,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_16.csv.gz
2138,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_17.csv.gz
2139,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_18.csv.gz
2140,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_19.csv.gz
2141,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_20.csv.gz
2142,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_21.csv.gz
2143,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_22.csv.gz
2144,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_15_23.csv.gz
2145,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_00.csv.gz
2146,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_01.csv.gz
2147,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_02.csv.gz
2148,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_03.csv.gz
2149,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_04.csv.gz
2150,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_05.csv.gz
2151,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_06.csv.gz
2152,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_07.csv.gz
2153,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_08.csv.gz
2154,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_09.csv.gz
2155,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_10.csv.gz
2156,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_11.csv.gz
2157,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_12.csv.gz
2158,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_13.csv.gz
2159,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_14.csv.gz
2160,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_15.csv.gz
2161,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_16.csv.gz
2162,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_17.csv.gz
2163,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_18.csv.gz
2164,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_19.csv.gz
2165,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_20.csv.gz
2166,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_21.csv.gz
2167,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_22.csv.gz
2168,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_16_23.csv.gz
2169,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_00.csv.gz
2170,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_01.csv.gz
2171,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_02.csv.gz
2172,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_03.csv.gz
2173,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_04.csv.gz
2174,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_05.csv.gz
2175,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_06.csv.gz
2176,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_07.csv.gz
2177,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_08.csv.gz
2178,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_09.csv.gz
2179,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_10.csv.gz
2180,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_11.csv.gz
2181,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_12.csv.gz
2182,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_13.csv.gz
2183,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_14.csv.gz
2184,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_15.csv.gz
2185,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_16.csv.gz
2186,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_17.csv.gz
2187,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_18.csv.gz
2188,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_19.csv.gz
2189,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_20.csv.gz
2190,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_21.csv.gz
2191,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_22.csv.gz
2192,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_17_23.csv.gz
2193,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_00.csv.gz
2194,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_01.csv.gz
2195,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_02.csv.gz
2196,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_03.csv.gz
2197,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_04.csv.gz
2198,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_05.csv.gz
2199,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_06.csv.gz
2200,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_07.csv.gz
2201,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_08.csv.gz
2202,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_09.csv.gz
2203,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_10.csv.gz
2204,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_11.csv.gz
2205,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_12.csv.gz
2206,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_13.csv.gz
2207,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_14.csv.gz
2208,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_15.csv.gz
2209,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_16.csv.gz
2210,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_17.csv.gz
2211,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_18.csv.gz
2212,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_19.csv.gz
2213,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_20.csv.gz
2214,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_21.csv.gz
2215,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_22.csv.gz
2216,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_18_23.csv.gz
2217,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_00.csv.gz
2218,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_01.csv.gz
2219,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_02.csv.gz
2220,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_03.csv.gz
2221,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_04.csv.gz
2222,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_05.csv.gz
2223,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_06.csv.gz
2224,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_07.csv.gz
2225,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_08.csv.gz
2226,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_09.csv.gz
2227,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_10.csv.gz
2228,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_11.csv.gz
2229,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_12.csv.gz
2230,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_13.csv.gz
2231,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_14.csv.gz
2232,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_15.csv.gz
2233,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_16.csv.gz
2234,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_17.csv.gz
2235,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_18.csv.gz
2236,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_19.csv.gz
2237,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_20.csv.gz
2238,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_21.csv.gz
2239,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_22.csv.gz
2240,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_19_23.csv.gz
2241,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_00.csv.gz
2242,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_01.csv.gz
2243,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_02.csv.gz
2244,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_03.csv.gz
2245,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_04.csv.gz
2246,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_05.csv.gz
2247,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_06.csv.gz
2248,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_07.csv.gz
2249,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_08.csv.gz
2250,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_09.csv.gz
2251,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_10.csv.gz
2252,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_11.csv.gz
2253,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_12.csv.gz
2254,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_13.csv.gz
2255,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_14.csv.gz
2256,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_15.csv.gz
2257,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_16.csv.gz
2258,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_17.csv.gz
2259,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_18.csv.gz
2260,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_19.csv.gz
2261,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_20.csv.gz
2262,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_21.csv.gz
2263,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_22.csv.gz
2264,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_20_23.csv.gz
2265,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_00.csv.gz
2266,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_01.csv.gz
2267,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_02.csv.gz
2268,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_03.csv.gz
2269,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_04.csv.gz
2270,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_05.csv.gz
2271,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_06.csv.gz
2272,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_07.csv.gz
2273,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_08.csv.gz
2274,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_09.csv.gz
2275,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_10.csv.gz
2276,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_11.csv.gz
2277,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_12.csv.gz
2278,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_13.csv.gz
2279,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_14.csv.gz
2280,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_15.csv.gz
2281,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_16.csv.gz
2282,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_17.csv.gz
2283,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_18.csv.gz
2284,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_19.csv.gz
2285,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_20.csv.gz
2286,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_21.csv.gz
2287,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_22.csv.gz
2288,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_21_23.csv.gz
2289,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_00.csv.gz
2290,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_01.csv.gz
2291,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_02.csv.gz
2292,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_03.csv.gz
2293,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_04.csv.gz
2294,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_05.csv.gz
2295,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_06.csv.gz
2296,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_07.csv.gz
2297,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_08.csv.gz
2298,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_09.csv.gz
2299,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_10.csv.gz
2300,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_11.csv.gz
2301,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_12.csv.gz
2302,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_13.csv.gz
2303,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_14.csv.gz
2304,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_15.csv.gz
2305,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_16.csv.gz
2306,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_17.csv.gz
2307,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_18.csv.gz
2308,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_19.csv.gz
2309,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_20.csv.gz
2310,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_21.csv.gz
2311,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_22.csv.gz
2312,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_22_23.csv.gz
2313,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_00.csv.gz
2314,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_01.csv.gz
2315,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_02.csv.gz
2316,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_03.csv.gz
2317,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_04.csv.gz
2318,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_05.csv.gz
2319,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_06.csv.gz
2320,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_07.csv.gz
2321,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_08.csv.gz
2322,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_09.csv.gz
2323,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_10.csv.gz
2324,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_11.csv.gz
2325,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_12.csv.gz
2326,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_13.csv.gz
2327,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_14.csv.gz
2328,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_15.csv.gz
2329,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_16.csv.gz
2330,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_17.csv.gz
2331,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_18.csv.gz
2332,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_19.csv.gz
2333,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_20.csv.gz
2334,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_21.csv.gz
2335,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_22.csv.gz
2336,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_23_23.csv.gz
2337,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_00.csv.gz
2338,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_01.csv.gz
2339,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_02.csv.gz
2340,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_03.csv.gz
2341,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_04.csv.gz
2342,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_05.csv.gz
2343,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_06.csv.gz
2344,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_07.csv.gz
2345,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_08.csv.gz
2346,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_09.csv.gz
2347,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_10.csv.gz
2348,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_11.csv.gz
2349,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_12.csv.gz
2350,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_13.csv.gz
2351,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_14.csv.gz
2352,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_15.csv.gz
2353,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_16.csv.gz
2354,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_17.csv.gz
2355,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_18.csv.gz
2356,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_19.csv.gz
2357,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_20.csv.gz
2358,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_21.csv.gz
2359,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_22.csv.gz
2360,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_24_23.csv.gz
2361,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_00.csv.gz
2362,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_01.csv.gz
2363,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_02.csv.gz
2364,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_03.csv.gz
2365,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_04.csv.gz
2366,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_05.csv.gz
2367,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_06.csv.gz
2368,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_07.csv.gz
2369,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_08.csv.gz
2370,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_09.csv.gz
2371,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_10.csv.gz
2372,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_11.csv.gz
2373,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_12.csv.gz
2374,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_13.csv.gz
2375,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_14.csv.gz
2376,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_15.csv.gz
2377,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_16.csv.gz
2378,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_17.csv.gz
2379,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_18.csv.gz
2380,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_19.csv.gz
2381,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_20.csv.gz
2382,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_21.csv.gz
2383,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_22.csv.gz
2384,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_25_23.csv.gz
2385,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_00.csv.gz
2386,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_01.csv.gz
2387,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_02.csv.gz
2388,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_03.csv.gz
2389,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_04.csv.gz
2390,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_05.csv.gz
2391,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_06.csv.gz
2392,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_07.csv.gz
2393,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_08.csv.gz
2394,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_09.csv.gz
2395,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_10.csv.gz
2396,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_11.csv.gz
2397,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_12.csv.gz
2398,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_13.csv.gz
2399,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_14.csv.gz
2400,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_15.csv.gz
2401,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_16.csv.gz
2402,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_17.csv.gz
2403,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_18.csv.gz
2404,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_19.csv.gz
2405,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_20.csv.gz
2406,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_21.csv.gz
2407,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_22.csv.gz
2408,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_26_23.csv.gz
2409,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_00.csv.gz
2410,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_01.csv.gz
2411,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_02.csv.gz
2412,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_03.csv.gz
2413,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_04.csv.gz
2414,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_05.csv.gz
2415,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_06.csv.gz
2416,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_07.csv.gz
2417,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_08.csv.gz
2418,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_09.csv.gz
2419,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_10.csv.gz
2420,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_11.csv.gz
2421,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_12.csv.gz
2422,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_13.csv.gz
2423,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_14.csv.gz
2424,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_15.csv.gz
2425,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_16.csv.gz
2426,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_17.csv.gz
2427,/srv/data/twitter_sentiment/2014/bert_sentiment_2014_7_27_18.csv.gz
